2023-12-22, 16.9700
2023-12-26, 18.1700
2023-12-27, 17.9500
2023-12-28, 17.7300
2023-12-29, 17.5000
2024-01-02, 17.4500
2024-01-03, 17.4400
2024-01-04, 17.3500
2024-01-05, 17.2300
2024-01-08, 17.2400
2024-01-09, 17.2300
2024-01-10, 17.0800
2024-01-11, 16.9200
2024-01-12, 17.3200
2024-01-16, 22.3500
2024-01-17, 23.0500
2024-01-18, 25.5800
2024-01-19, 26.3800
2024-01-22, 49.6900
2024-01-23, 50.7500
2024-01-24, 38.1500
2024-01-25, 34.9100
2024-01-26, 38.1800
2024-01-29, 36.2100
2024-01-30, 37.8000
2024-01-31, 37.9500
2024-02-01, 40.2200
2024-02-02, 40.6000
2024-02-05, 47.5800
2024-02-06, 45.4900
2024-02-07, 45.6400
2024-02-08, 47.6600
2024-02-09, 47.0300
2024-02-12, 45.3200
2024-02-13, 41.3200
2024-02-14, 43.5500
2024-02-15, 50.5600
2024-02-16, 48.5400
2024-02-20, 44.8800
2024-02-21, 43.1600
2024-02-22, 46.6800
2024-02-23, 49.6800
2024-02-26, 47.2300
2024-02-27, 45.6300
2024-02-28, 45.1600
2024-02-29, 41.1600
2024-03-01, 38.9400
2024-03-04, 45.9100
2024-03-05, 46.5000
2024-03-06, 40.1900
2024-03-07, 41.2700
2024-03-08, 39.9800
2024-03-11, 39.0900
2024-03-12, 40.1900
2024-03-13, 40.1900
2024-03-14, 41.0800
2024-03-15, 38.9800
2024-03-18, 35.5750
2024-03-19, 36.4200
2024-03-20, 42.9000
2024-03-21, 42.8100
2024-03-22, 36.9400
2024-03-25, 49.9500
2024-03-26, 57.9900
2024-03-27, 66.2200
2024-03-28, 61.9600
2024-04-01, 48.6600
2024-04-02, 51.6000
2024-04-03, 48.8100
2024-04-04, 46.1500
2024-04-05, 40.5900
2024-04-08, 37.1700
2024-04-09, 37.4700
2024-04-10, 34.2600
2024-04-11, 32.4100
2024-04-12, 32.5900
2024-04-15, 26.6100
2024-04-16, 22.8400
2024-04-17, 26.4000
2024-04-18, 33.1900
2024-04-19, 36.3800
2024-04-22, 35.5000
2024-04-23, 32.5700
2024-04-24, 35.6700
2024-04-25, 38.4900
2024-04-26, 41.5400
2024-04-29, 46.6900
2024-04-30, 49.9300
2024-05-01, 45.1300
2024-05-02, 48.6800
2024-05-03, 47.9300
2024-05-06, 49.1800
2024-05-07, 47.6700
2024-05-08, 49.2600
2024-05-09, 54.3900
2024-05-10, 50.9900
2024-05-13, 51.6500
2024-05-14, 53.4000
2024-05-15, 52.5100
2024-05-16, 52.1500
2024-05-17, 50.9150
2024-05-20, 48.3800
2024-05-21, 44.1900
2024-05-22, 44.5900
2024-05-23, 43.9100
2024-05-24, 45.8100
2024-05-28, 49.9300
2024-05-29, 51.1200
2024-05-30, 51.8400
2024-05-31, 49.0900
2024-06-03, 46.7400
2024-06-04, 45.4900
2024-06-05, 46.7500
2024-06-06, 46.0200
2024-06-07, 44.5900
2024-06-10, 42.0900
2024-06-11, 39.3100
2024-06-12, 40.9300
2024-06-13, 39.9300
2024-06-14, 37.0500
2024-06-17, 34.7200
2024-06-18, 31.3100
2024-06-20, 26.7500
2024-06-21, 27.6600
2024-06-24, 33.5200
2024-06-25, 36.3700
2024-06-26, 39.2500
2024-06-27, 36.7300
2024-06-28, 32.7500
2024-07-01, 33.0800
2024-07-02, 31.7300
2024-07-03, 31.1000
2024-07-05, 29.1700
2024-07-08, 30.3200
2024-07-09, 29.9000
2024-07-10, 28.8000
2024-07-11, 29.8600
2024-07-12, 30.8900
2024-07-15, 40.5800
2024-07-16, 36.8900
2024-07-17, 36.4400
2024-07-18, 37.3800
2024-07-19, 34.9900
2024-07-22, 34.7000
2024-07-23, 32.9100
2024-07-24, 30.6200
2024-07-25, 31.0500
2024-07-26, 31.4500
2024-07-29, 30.1500
2024-07-30, 28.7800
2024-07-31, 28.7400
2024-08-01, 27.2000
2024-08-02, 29.2100
2024-08-05, 26.9800
2024-08-06, 27.1100
2024-08-07, 25.7200
2024-08-08, 26.3400
2024-08-09, 26.2100
2024-08-12, 24.8800
2024-08-13, 23.9800
2024-08-14, 23.9700
2024-08-15, 23.5700
2024-08-16, 23.0600
2024-08-19, 22.2400
2024-08-20, 21.4150
2024-08-21, 24.2000
2024-08-22, 22.7000
2024-08-23, 22.8100
2024-08-26, 21.7200
2024-08-27, 20.9900
2024-08-28, 20.1000
2024-08-29, 19.8400
2024-08-30, 19.5000
2024-09-03, 18.0800
2024-09-04, 16.9800
2024-09-05, 17.4000
2024-09-06, 17.1000
2024-09-09, 18.0400
2024-09-10, 18.6300
2024-09-11, 16.6800
2024-09-12, 16.0750
2024-09-13, 17.9700
2024-09-16, 17.2800
2024-09-17, 16.1400
2024-09-18, 15.6200
2024-09-19, 14.7000
2024-09-20, 13.5500
2024-09-23, 12.1500
2024-09-24, 12.7900
2024-09-25, 14.1300
2024-09-26, 13.9800
2024-09-27, 14.7500
2024-09-30, 16.0700
2024-10-01, 16.1600
2024-10-02, 15.8100
2024-10-03, 16.1700
2024-10-04, 16.5000
2024-10-07, 18.3900
2024-10-08, 21.8000
2024-10-09, 20.5700
2024-10-10, 24.1200
2024-10-11, 25.2800
2024-10-14, 29.9500
2024-10-15, 27.0600
2024-10-16, 31.2600
2024-10-17, 29.9000
2024-10-18, 29.5800
2024-10-21, 31.3000
2024-10-22, 34.3900
2024-10-23, 35.9100
2024-10-24, 34.9500
2024-10-25, 38.9500
2024-10-28, 47.3600
2024-10-29, 51.5100
2024-10-30, 40.0300
2024-10-31, 35.3400
2024-11-01, 30.5600
2024-11-04, 34.3400
2024-11-05, 33.9400
2024-11-06, 35.9550
2024-11-07, 27.6950
2024-11-08, 31.9100
2024-11-11, 33.4100
2024-11-12, 30.4700
2024-11-13, 28.9300
2024-11-14, 26.9900
2024-11-15, 28.1000
2024-11-18, 32.7800
2024-11-19, 29.8700
2024-11-20, 30.1000
2024-11-21, 30.4900
2024-11-22, 30.7700
2024-11-25, 30.7500
2024-11-26, 30.5100
2024-11-27, 30.4400
2024-11-29, 31.6000
2024-12-02, 32.4900
2024-12-03, 33.6600
2024-12-04, 35.2600
2024-12-05, 33.7400
2024-12-06, 34.7400
2024-12-09, 35.3400
2024-12-10, 34.1600
2024-12-11, 36.2300
2024-12-12, 36.2000
2024-12-13, 36.5900
2024-12-16, 38.5000
2024-12-17, 38.0100
2024-12-18, 35.3200
2024-12-19, 35.4100
2024-12-20, 34.7100
2024-12-23, 35.2300
2024-12-24, 35.7900
2024-12-26, 37.0300
2024-12-27, 36.0800
2024-12-30, 34.1200
2024-12-31, 34.1000
2025-01-02, 34.0200
2025-01-03, 34.6200
2025-01-06, 36.1700
2025-01-07, 35.2200
2025-01-08, 34.5400
2025-01-10, 35.3100
2025-01-13, 42.9100
2025-01-14, 39.3500
2025-01-15, 40.8300
2025-01-16, 41.0000
2025-01-17, 40.0300
2025-01-21, 35.5900
2025-01-22, 33.6100
2025-01-23, 33.5500
2025-01-24, 32.7100
2025-01-27, 29.5350
2025-01-28, 30.0400
2025-01-29, 32.0700
2025-01-30, 31.6000
2025-01-31, 31.8600
2025-02-03, 30.8200
2025-02-04, 30.6200
2025-02-05, 30.3500
2025-02-06, 32.3800
2025-02-07, 31.1900
2025-02-10, 31.2100
2025-02-11, 30.3400
2025-02-12, 30.4300
2025-02-13, 30.6700
2025-02-14, 30.3900
2025-02-18, 29.2300
2025-02-19, 28.2500
2025-02-20, 27.8400
2025-02-21, 26.9900
2025-02-24, 25.7300
2025-02-25, 23.8100
2025-02-26, 24.5200
2025-02-27, 23.8000
2025-02-28, 24.1000
2025-03-03, 23.2200
2025-03-04, 22.2700
2025-03-05, 22.7000
2025-03-06, 21.9800
2025-03-07, 22.5000
2025-03-10, 19.9200
2025-03-11, 19.5700
2025-03-12, 20.0700
2025-03-13, 19.1700
2025-03-14, 20.2100
2025-03-17, 20.5600
2025-03-18, 20.0900
2025-03-19, 20.5900
2025-03-20, 20.0300
2025-03-21, 20.2500
2025-03-24, 21.0100
2025-03-25, 22.8700
2025-03-26, 20.9400
2025-03-27, 20.3200
2025-03-28, 19.8300
2025-03-31, 19.5400
2025-04-01, 20.2600
2025-04-02, 18.7600
2025-04-03, 18.4100
2025-04-04, 17.0900
2025-04-07, 17.3200
2025-04-08, 16.6600
2025-04-09, 20.2700
2025-04-10, 18.7900
2025-04-11, 18.8900
2025-04-14, 18.9300
2025-04-15, 19.9600
2025-04-16, 19.7400
2025-04-17, 22.0400
2025-04-21, 22.4900
2025-04-22, 23.6500
2025-04-23, 26.3800
2025-04-24, 26.1500
2025-04-25, 26.1400
